id,Data,Produto,Categoria,Quantidade,Preço
1804243290,2023-08-15,Butter,Dairy,7105,4.74
1804243291,2023-08-15,Peppers,Vegetables,2143,2.35
1804243292,2023-08-15,Cabbage,Vegetables,7759,0.75
1804243293,2023-08-15,Yogurt,Dairy,25128,2.74
1804243294,2023-08-15,Strawberries,Fruits,8855,4.2
1804243295,2023-08-15,Peaches,Fruits,13305,3.83
1804243296,2023-08-15,Apples,Fruits,23328,2.86
1804243297,2023-08-15,Yogurt,Dairy,10150,3.09
1804243298,2023-08-15,Cabbage,Vegetables,3054,0.69
1804243299,2023-08-15,Tomatoes,Vegetables,42665,2.23
1804243300,2023-08-15,Tomatoes,Vegetables,1268,2.18
1804243301,2023-08-15,Beef,Livestock,6942,8.19
1804243302,2023-08-15,Chicken,Livestock,15067,3.22
1804243303,2023-08-16,Lamb,Livestock,948,11.42
1804243304,2023-08-16,Beef,Livestock,11048,8.2
1804243305,2023-08-16,Chicken,Livestock,23510,3.54
1804243306,2023-08-16,Carrots,Vegetables,1000,1.39
1804243307,2023-08-16,Rye,Grains,2584,0.78
1804243308,2023-08-16,Apples,Fruits,16968,3.35
1804243309,2023-08-16,Rye,Grains,598,0.8
1804243310,2023-08-16,Oranges,Fruits,22329,3.22
1804243311,2023-08-16,Bananas,Fruits,24351,1.52
1804243312,2023-08-17,Butter,Dairy,27331,5.99
1804243313,2023-08-17,Chicken,Livestock,730,3.32
1804243314,2023-08-17,Chicken,Livestock,5301,3.33
1804243315,2023-08-17,Rice,Grains,18600,1.12
1804243316,2023-08-17,Milk,Dairy,1471,1.41
1804243317,2023-08-17,Onions,Vegetables,1564,1.17
1804243318,2023-08-17,Butter,Dairy,20800,4.65
1804243319,2023-08-17,Yogurt,Dairy,42567,3.39
1804243320,2023-08-17,Cheese,Dairy,4657,8.66
1804243321,2023-08-17,Cheese,Dairy,29651,7.99
1804243322,2023-08-18,Oats,Grains,14085,0.83
1804243323,2023-08-18,Strawberries,Fruits,1809,4.7
1804243324,2023-08-18,Corn,Grains,22000,0.51
1804243325,2023-08-18,Peppers,Vegetables,21640,2.11
1804243326,2023-08-18,Beef,Livestock,8119,10.61
1804243327,2023-08-18,Tomatoes,Vegetables,8114,2.45
1804243328,2023-08-18,Corn,Grains,9611,0.63
1804243329,2023-08-18,Butter,Dairy,3778,5.05
1804243330,2023-08-18,Lamb,Livestock,8047,14.11
1804243331,2023-08-18,Barley,Grains,14603,0.75
1804243332,2023-08-18,Grapes,Fruits,4200,4.46
1804243333,2023-08-18,Barley,Grains,2591,0.63
1804243334,2023-08-18,Rice,Grains,7865,1.13
1804243335,2023-08-18,Cabbage,Vegetables,8302,0.82
1804243336,2023-08-18,Butter,Dairy,29308,5.26
1804243337,2023-08-18,Corn,Grains,35256,0.62
1804243338,2023-08-18,Peppers,Vegetables,662,1.79
1804243339,2023-08-18,Milk,Dairy,1096,1.14
1804243340,2023-08-19,Oats,Grains,18205,0.69
1804243341,2023-08-19,Lettuce,Vegetables,3393,0.89
1804243342,2023-08-19,Lamb,Livestock,30987,13.78
1804243343,2023-08-19,Rice,Grains,3694,0.96
1804243344,2023-08-19,Milk,Dairy,13631,1.09
1804243345,2023-08-19,Butter,Dairy,1022,4.76
1804243346,2023-08-19,Butter,Dairy,16529,5.15
1804243347,2023-08-19,Pork,Livestock,7270,6.28
1804243348,2023-08-19,Apples,Fruits,10125,2.72
1804243349,2023-08-19,Beef,Livestock,5590,9.39
1804243350,2023-08-19,Grapes,Fruits,5849,3.39
1804243351,2023-08-19,Blueberries,Fruits,1654,5.84
1804243352,2023-08-20,Barley,Grains,11923,0.61
1804243353,2023-08-20,Bananas,Fruits,5108,1.66
1804243354,2023-08-20,Peppers,Vegetables,6436,1.8
1804243355,2023-08-20,Peppers,Vegetables,6822,1.79
1804243356,2023-08-20,Lettuce,Vegetables,15069,0.88
1804243357,2023-08-20,Onions,Vegetables,6825,1.16
1804243358,2023-08-20,Wheat,Grains,19074,0.53
1804243359,2023-08-20,Barley,Grains,9036,0.77
1804243360,2023-08-20,Lamb,Livestock,10977,10.23
1804243361,2023-08-20,Bananas,Fruits,2188,1.29
1804243362,2023-08-20,Yogurt,Dairy,2874,2.73
1804243363,2023-08-20,Blueberries,Fruits,38416,6.65
1804243364,2023-08-20,Peaches,Fruits,36716,3.68
1804243365,2023-08-20,Butter,Dairy,22336,4.58
1804243366,2023-08-20,Wheat,Grains,16147,0.45
1804243367,2023-08-20,Oats,Grains,9157,0.78
1804243368,2023-08-20,Yogurt,Dairy,2830,2.45
1804243369,2023-08-20,Butter,Dairy,8684,4.23
1804243370,2023-08-21,Butter,Dairy,2513,5.93
1804243371,2023-08-21,Rice,Grains,24650,1.11
1804243372,2023-08-21,Yogurt,Dairy,6871,2.53
1804243373,2023-08-21,Chicken,Livestock,25046,2.88
1804243374,2023-08-21,Wheat,Grains,9666,0.59
1804243375,2023-08-21,Lamb,Livestock,5718,11.17
1804243376,2023-08-21,Chicken,Livestock,11951,2.43
1804243377,2023-08-21,Beef,Livestock,34704,8.54
1804243378,2023-08-21,Cabbage,Vegetables,1661,0.67
1804243379,2023-08-21,Peppers,Vegetables,1831,2.12
1804243380,2023-08-21,Potatoes,Vegetables,29014,0.79
1804243381,2023-08-21,Peppers,Vegetables,624,2.14
1804243382,2023-08-21,Milk,Dairy,18415,1.09
1804243383,2023-08-21,Oranges,Fruits,10696,2.49
1804243384,2023-08-22,Yogurt,Dairy,1676,3.32
1804243385,2023-08-22,Oats,Grains,3696,0.64
1804243386,2023-08-22,Rice,Grains,1661,0.96
1804243387,2023-08-22,Apples,Fruits,660,2.95
1804243388,2023-08-22,Potatoes,Vegetables,4052,0.76
1804243389,2023-08-22,Milk,Dairy,28979,1.13
1804243390,2023-08-22,Wheat,Grains,26666,0.42
1804243391,2023-08-22,Chicken,Livestock,14010,3.29
1804243392,2023-08-22,Tomatoes,Vegetables,465,2.36
1804243393,2023-08-23,Barley,Grains,18975,0.6
1804243394,2023-08-23,Pork,Livestock,14881,5.89
1804243395,2023-08-23,Carrots,Vegetables,3803,1.24
1804243396,2023-08-23,Butter,Dairy,6528,5.11
1804243397,2023-08-23,Barley,Grains,14864,0.8
1804243398,2023-08-23,Apples,Fruits,21246,2.67
1804243399,2023-08-23,Butter,Dairy,47392,4.2
1804243400,2023-08-23,Chicken,Livestock,751,2.54
1804243401,2023-08-23,Rye,Grains,15475,0.99
1804243402,2023-08-24,Rice,Grains,17971,0.95
1804243403,2023-08-24,Chicken,Livestock,6680,3.59
1804243404,2023-08-24,Lamb,Livestock,13646,10.73
1804243405,2023-08-24,Peppers,Vegetables,1001,1.74
1804243406,2023-08-24,Peppers,Vegetables,6432,1.69
1804243407,2023-08-24,Peaches,Fruits,8083,2.85
1804243408,2023-08-24,Apples,Fruits,1330,2.94
1804243409,2023-08-24,Pork,Livestock,37289,7.5
1804243410,2023-08-24,Carrots,Vegetables,7120,1.29
1804243411,2023-08-24,Cheese,Dairy,886,8.55
1804243412,2023-08-24,Rye,Grains,947,0.8
1804243413,2023-08-24,Butter,Dairy,3046,4.79
1804243414,2023-08-24,Strawberries,Fruits,4941,4.09
1804243415,2023-08-24,Potatoes,Vegetables,13731,0.78
1804243416,2023-08-25,Barley,Grains,26639,0.77
1804243417,2023-08-25,Oranges,Fruits,8219,2.76
1804243418,2023-08-25,Yogurt,Dairy,8101,3.35
1804243419,2023-08-25,Oats,Grains,350,0.71
1804243420,2023-08-25,Corn,Grains,2574,0.53
1804243421,2023-08-25,Apples,Fruits,14210,3.41
1804243422,2023-08-25,Butter,Dairy,2856,4.97
1804243423,2023-08-25,Blueberries,Fruits,36969,6.87
1804243424,2023-08-25,Oats,Grains,6258,0.78
1804243425,2023-08-26,Corn,Grains,18321,0.61
1804243426,2023-08-26,Corn,Grains,5799,0.48
1804243427,2023-08-26,Oats,Grains,34755,0.77
1804243428,2023-08-26,Butter,Dairy,19840,4.53
1804243429,2023-08-26,Beef,Livestock,6978,11.69
1804243430,2023-08-26,Cabbage,Vegetables,11911,0.7
1804243431,2023-08-26,Yogurt,Dairy,1112,2.73
1804243432,2023-08-26,Pork,Livestock,37376,8.21
1804243433,2023-08-26,Potatoes,Vegetables,6269,0.68
1804243434,2023-08-26,Tomatoes,Vegetables,15144,2.23
1804243435,2023-08-26,Potatoes,Vegetables,40820,0.69
1804243436,2023-08-26,Grapes,Fruits,7003,4.16
1804243437,2023-08-26,Chicken,Livestock,1142,2.99
1804243438,2023-08-26,Blueberries,Fruits,4614,7.1
1804243439,2023-08-26,Peppers,Vegetables,33070,1.7
1804243440,2023-08-26,Pork,Livestock,7776,8.37
1804243441,2023-08-27,Chicken,Livestock,1285,2.61
1804243442,2023-08-27,Pork,Livestock,2249,7.12
1804243443,2023-08-27,Peaches,Fruits,14870,3.89
1804243444,2023-08-27,Yogurt,Dairy,34087,2.84
1804243445,2023-08-27,Apples,Fruits,978,2.92
1804243446,2023-08-27,Tomatoes,Vegetables,12376,2.68
1804243447,2023-08-27,Cheese,Dairy,7118,8.41
1804243448,2023-08-27,Carrots,Vegetables,3804,1.24
1804243449,2023-08-27,Oats,Grains,14065,0.87
1804243450,2023-08-27,Strawberries,Fruits,27419,4.85
1804243451,2023-08-28,Apples,Fruits,34931,2.85
1804243452,2023-08-28,Apples,Fruits,2975,3.07
1804243453,2023-08-28,Tomatoes,Vegetables,372,2.91
1804243454,2023-08-28,Oats,Grains,22406,0.88
1804243455,2023-08-28,Apples,Fruits,4726,3.06
1804243456,2023-08-28,Strawberries,Fruits,8568,5.16
1804243457,2023-08-28,Beef,Livestock,27612,9.8
1804243458,2023-08-28,Cabbage,Vegetables,599,0.63
1804243459,2023-08-28,Yogurt,Dairy,2521,3.2
1804243460,2023-08-28,Cheese,Dairy,2643,6.61
1804243461,2023-08-29,Beef,Livestock,5160,9.06
1804243462,2023-08-29,Pork,Livestock,394,6.83
1804243463,2023-08-29,Apples,Fruits,14585,2.98
1804243464,2023-08-29,Milk,Dairy,26239,1.11
1804243465,2023-08-29,Chicken,Livestock,8756,3.16
1804243466,2023-08-29,Cheese,Dairy,16341,9.03
1804243467,2023-08-29,Wheat,Grains,30116,0.49
1804243468,2023-08-29,Pork,Livestock,8517,6.33
1804243469,2023-08-29,Yogurt,Dairy,6523,3.13
1804243470,2023-08-29,Oats,Grains,10548,0.77
1804243471,2023-08-30,Corn,Grains,1094,0.64
1804243472,2023-08-30,Cabbage,Vegetables,2466,0.66
1804243473,2023-08-30,Peppers,Vegetables,8417,2.03
1804243474,2023-08-30,Carrots,Vegetables,2210,1.28
1804243475,2023-08-30,Tomatoes,Vegetables,10707,2.4
1804243476,2023-08-30,Onions,Vegetables,33218,1.06
1804243477,2023-08-30,Blueberries,Fruits,46942,5.0
1804243478,2023-08-30,Blueberries,Fruits,29247,6.95
1804243479,2023-08-30,Bananas,Fruits,4714,1.76
1804243480,2023-08-30,Pork,Livestock,21977,7.7
1804243481,2023-08-30,Lettuce,Vegetables,1605,0.88
1804243482,2023-08-30,Milk,Dairy,1797,1.2
1804243483,2023-08-30,Cheese,Dairy,37014,6.99
1804243484,2023-08-30,Rice,Grains,812,0.85
1804243485,2023-08-30,Milk,Dairy,21580,1.32
1804243486,2023-08-30,Cheese,Dairy,26393,7.84
1804243487,2023-08-31,Chicken,Livestock,41982,3.45
1804243488,2023-08-31,Cabbage,Vegetables,2588,0.72
1804243489,2023-08-31,Grapes,Fruits,3879,4.16
1804243490,2023-08-31,Potatoes,Vegetables,4028,0.76
1804243491,2023-08-31,Oranges,Fruits,2607,3.3
1804243492,2023-08-31,Rice,Grains,1828,1.12
1804243493,2023-08-31,Pork,Livestock,8913,6.72
1804243494,2023-08-31,Yogurt,Dairy,10926,2.8
1804243495,2023-08-31,Cabbage,Vegetables,24625,0.75
1804243496,2023-08-31,Grapes,Fruits,16515,3.82
1804243497,2023-08-31,Corn,Grains,20553,0.57
1804243498,2023-09-01,Carrots,Vegetables,11633,1.23
1804243499,2023-09-01,Onions,Vegetables,3734,0.83
1804243500,2023-09-01,Carrots,Vegetables,5224,1.15
1804243501,2023-09-01,Oats,Grains,2013,0.94
1804243502,2023-09-01,Bananas,Fruits,14410,1.51
1804243503,2023-09-02,Corn,Grains,6430,0.71
1804243504,2023-09-02,Cheese,Dairy,12205,8.55
1804243505,2023-09-02,Onions,Vegetables,15568,1.04
1804243506,2023-09-02,Tomatoes,Vegetables,9043,2.84
1804243507,2023-09-02,Rye,Grains,6524,0.84
1804243508,2023-09-02,Corn,Grains,6273,0.64
1804243509,2023-09-02,Wheat,Grains,9282,0.56
1804243510,2023-09-03,Barley,Grains,24122,0.64
1804243511,2023-09-03,Yogurt,Dairy,6859,3.14
1804243512,2023-09-03,Grapes,Fruits,4300,4.51
1804243513,2023-09-03,Beef,Livestock,8833,11.61
1804243514,2023-09-03,Beef,Livestock,968,11.43
1804243515,2023-09-03,Chicken,Livestock,11153,3.38
1804243516,2023-09-03,Peaches,Fruits,292,3.12
1804243517,2023-09-03,Barley,Grains,9026,0.66
1804243518,2023-09-03,Pork,Livestock,23465,8.2
1804243519,2023-09-03,Peaches,Fruits,19725,3.51
1804243520,2023-09-03,Milk,Dairy,626,1.35
1804243521,2023-09-03,Milk,Dairy,28848,1.16
1804243522,2023-09-03,Lettuce,Vegetables,23230,1.05
1804243523,2023-09-04,Beef,Livestock,41392,11.18
1804243524,2023-09-04,Grapes,Fruits,32468,3.48
1804243525,2023-09-04,Lettuce,Vegetables,9591,1.05
1804243526,2023-09-04,Peaches,Fruits,90,3.64
1804243527,2023-09-04,Carrots,Vegetables,227,0.98
1804243528,2023-09-04,Apples,Fruits,4625,2.69
1804243529,2023-09-04,Yogurt,Dairy,16287,2.83
1804243530,2023-09-04,Cabbage,Vegetables,6793,0.83
1804243531,2023-09-04,Carrots,Vegetables,25656,1.27
1804243532,2023-09-04,Pork,Livestock,9687,6.91
1804243533,2023-09-04,Cheese,Dairy,37054,8.97
1804243534,2023-09-04,Apples,Fruits,14494,2.93
1804243535,2023-09-05,Yogurt,Dairy,5602,3.24
1804243536,2023-09-05,Butter,Dairy,3781,5.45
1804243537,2023-09-05,Pork,Livestock,14790,7.22
1804243538,2023-09-05,Carrots,Vegetables,8530,1.2
1804243539,2023-09-05,Butter,Dairy,29785,4.26
1804243540,2023-09-05,Onions,Vegetables,9707,0.81
1804243541,2023-09-05,Apples,Fruits,27781,3.1
1804243542,2023-09-05,Barley,Grains,19230,0.74
1804243543,2023-09-05,Cabbage,Vegetables,3458,0.74
1804243544,2023-09-05,Grapes,Fruits,1079,4.18
1804243545,2023-09-05,Grapes,Fruits,1968,4.0
1804243546,2023-09-06,Potatoes,Vegetables,5208,0.86
1804243547,2023-09-06,Blueberries,Fruits,5773,5.95
1804243548,2023-09-06,Beef,Livestock,27365,9.61
1804243549,2023-09-06,Strawberries,Fruits,1426,5.84
1804243550,2023-09-06,Cheese,Dairy,3069,7.46
1804243551,2023-09-06,Oats,Grains,30427,0.96
1804243552,2023-09-06,Apples,Fruits,14030,2.86
1804243553,2023-09-06,Lamb,Livestock,1069,12.54
1804243554,2023-09-06,Butter,Dairy,10222,5.17
1804243555,2023-09-06,Chicken,Livestock,42880,3.08
1804243556,2023-09-06,Cheese,Dairy,22740,8.47
1804243557,2023-09-06,Oranges,Fruits,1096,3.14
1804243558,2023-09-06,Potatoes,Vegetables,1209,0.81
1804243559,2023-09-07,Peppers,Vegetables,12757,2.02
1804243560,2023-09-07,Beef,Livestock,4436,8.13
1804243561,2023-09-07,Chicken,Livestock,3512,2.77
1804243562,2023-09-07,Yogurt,Dairy,13255,2.47
1804243563,2023-09-07,Cheese,Dairy,12935,9.4
1804243564,2023-09-07,Corn,Grains,20444,0.48
1804243565,2023-09-07,Yogurt,Dairy,4870,3.28
1804243566,2023-09-07,Lamb,Livestock,13088,11.4
1804243567,2023-09-07,Milk,Dairy,367,1.05
1804243568,2023-09-07,Onions,Vegetables,20102,1.16
1804243569,2023-09-08,Yogurt,Dairy,1922,2.79
1804243570,2023-09-08,Chicken,Livestock,32959,3.43
1804243571,2023-09-08,Pork,Livestock,1116,7.55
1804243572,2023-09-08,Pork,Livestock,27948,7.92
1804243573,2023-09-08,Bananas,Fruits,15693,1.3
1804243574,2023-09-08,Chicken,Livestock,15401,2.57
1804243575,2023-09-08,Oranges,Fruits,19250,3.17
1804243576,2023-09-08,Wheat,Grains,1814,0.6
1804243577,2023-09-08,Chicken,Livestock,9343,3.23
1804243578,2023-09-08,Pork,Livestock,16832,5.61
1804243579,2023-09-08,Beef,Livestock,13228,8.16
1804243580,2023-09-08,Yogurt,Dairy,496,3.5
1804243581,2023-09-08,Rice,Grains,6423,0.98
1804243582,2023-09-09,Lettuce,Vegetables,7347,0.88
1804243583,2023-09-09,Milk,Dairy,17423,1.36
1804243584,2023-09-09,Chicken,Livestock,30160,3.45
1804243585,2023-09-09,Rye,Grains,21731,0.93
1804243586,2023-09-09,Lettuce,Vegetables,1520,1.11
1804243587,2023-09-09,Peppers,Vegetables,14956,1.8
1804243588,2023-09-09,Butter,Dairy,4807,5.45
1804243589,2023-09-09,Corn,Grains,1952,0.67
1804243590,2023-09-09,Wheat,Grains,3613,0.58
1804243591,2023-09-09,Cheese,Dairy,13459,8.75
1804243592,2023-09-09,Yogurt,Dairy,16069,3.24
1804243593,2023-09-09,Pork,Livestock,9052,8.06
1804243594,2023-09-10,Oranges,Fruits,32388,3.15
1804243595,2023-09-10,Oats,Grains,13108,0.67
1804243596,2023-09-10,Milk,Dairy,91,0.98
1804243597,2023-09-10,Grapes,Fruits,23707,3.94
1804243598,2023-09-10,Peppers,Vegetables,12534,2.3
1804243599,2023-09-10,Milk,Dairy,2464,1.37
1804243600,2023-09-10,Cheese,Dairy,10741,8.8
1804243601,2023-09-11,Yogurt,Dairy,5869,2.49
1804243602,2023-09-11,Potatoes,Vegetables,31712,0.92
1804243603,2023-09-11,Peppers,Vegetables,5555,2.04
1804243604,2023-09-11,Rice,Grains,5482,0.99
1804243605,2023-09-11,Rice,Grains,20413,0.88
1804243606,2023-09-11,Strawberries,Fruits,11537,4.94
1804243607,2023-09-11,Oats,Grains,10226,0.75
1804243608,2023-09-11,Pork,Livestock,11982,8.33
1804243609,2023-09-11,Milk,Dairy,9958,1.23
1804243610,2023-09-11,Potatoes,Vegetables,44386,0.93
1804243611,2023-09-11,Beef,Livestock,4191,8.19
1804243612,2023-09-12,Corn,Grains,1712,0.5
1804243613,2023-09-12,Cabbage,Vegetables,21522,0.81
1804243614,2023-09-12,Grapes,Fruits,18624,3.24
1804243615,2023-09-12,Carrots,Vegetables,2865,1.21
1804243616,2023-09-12,Yogurt,Dairy,11643,3.59
1804243617,2023-09-12,Chicken,Livestock,12550,2.62
1804243618,2023-09-12,Beef,Livestock,2403,9.01
1804243619,2023-09-12,Cheese,Dairy,25034,8.59
1804243620,2023-09-12,Butter,Dairy,17903,4.95
1804243621,2023-09-13,Peaches,Fruits,3942,3.42
1804243622,2023-09-13,Beef,Livestock,41403,8.59
1804243623,2023-09-13,Chicken,Livestock,2554,2.43
1804243624,2023-09-13,Butter,Dairy,20112,4.59
1804243625,2023-09-13,Milk,Dairy,2112,1.23
1804243626,2023-09-13,Grapes,Fruits,3676,3.46
1804243627,2023-09-13,Beef,Livestock,29141,9.66
1804243628,2023-09-13,Peaches,Fruits,5638,3.07
1804243629,2023-09-13,Wheat,Grains,22896,0.45
1804243630,2023-09-13,Cheese,Dairy,20267,6.69
1804243631,2023-09-13,Yogurt,Dairy,176,3.56
1804243632,2023-09-13,Yogurt,Dairy,7483,2.83
1804243633,2023-09-13,Rice,Grains,14508,0.82
1804243634,2023-09-13,Chicken,Livestock,740,2.87
1804243635,2023-09-13,Wheat,Grains,10419,0.54
1804243636,2023-09-13,Grapes,Fruits,6137,3.67
1804243637,2023-09-14,Milk,Dairy,1967,1.41
1804243638,2023-09-14,Cheese,Dairy,2176,9.23
1804243639,2023-09-14,Wheat,Grains,5306,0.4
1804243640,2023-09-14,Oranges,Fruits,481,2.33
1804243641,2023-09-14,Beef,Livestock,11843,8.41
1804243642,2023-09-14,Milk,Dairy,18660,1.01
1804243643,2023-09-14,Rice,Grains,11306,0.94
1804243644,2023-09-14,Lamb,Livestock,9715,11.31
1804243645,2023-09-14,Milk,Dairy,12027,1.1
1804243646,2023-09-14,Chicken,Livestock,12328,2.62
1804243647,2023-09-14,Butter,Dairy,36081,4.84
1804243648,2023-09-14,Bananas,Fruits,15891,1.8
1804243649,2023-09-15,Grapes,Fruits,6515,3.78
1804243650,2023-09-15,Blueberries,Fruits,7136,6.74
1804243651,2023-09-15,Chicken,Livestock,5324,2.53
1804243652,2023-09-15,Rye,Grains,13488,1.08
1804243653,2023-09-15,Oranges,Fruits,9266,2.41
1804243654,2023-09-15,Onions,Vegetables,37912,0.94
1804243655,2023-09-15,Rye,Grains,7267,0.99
1804243656,2023-09-15,Strawberries,Fruits,3507,4.47
1804243657,2023-09-15,Oranges,Fruits,5281,2.84
1804243658,2023-09-15,Apples,Fruits,1878,3.26
1804243659,2023-09-15,Butter,Dairy,3725,5.58
1804243660,2023-09-15,Oranges,Fruits,13363,2.26
1804243661,2023-09-15,Tomatoes,Vegetables,23469,2.14
1804243662,2023-09-16,Cheese,Dairy,1417,8.93
1804243663,2023-09-16,Barley,Grains,23877,0.68
1804243664,2023-09-16,Yogurt,Dairy,871,3.35
1804243665,2023-09-16,Peaches,Fruits,15823,4.03
1804243666,2023-09-16,Beef,Livestock,58,11.98
1804243667,2023-09-16,Yogurt,Dairy,11760,2.51
1804243668,2023-09-16,Rye,Grains,40390,0.95
1804243669,2023-09-17,Beef,Livestock,11041,11.3
1804243670,2023-09-17,Lamb,Livestock,22666,13.61
1804243671,2023-09-17,Pork,Livestock,3773,7.31
1804243672,2023-09-17,Chicken,Livestock,1547,3.33
1804243673,2023-09-17,Grapes,Fruits,1005,4.46
1804243674,2023-09-17,Cheese,Dairy,5322,6.68
1804243675,2023-09-17,Blueberries,Fruits,14046,7.02
1804243676,2023-09-17,Barley,Grains,32981,0.73
1804243677,2023-09-17,Chicken,Livestock,8041,2.52
1804243678,2023-09-17,Blueberries,Fruits,3819,6.27
1804243679,2023-09-17,Grapes,Fruits,5594,3.82
1804243680,2023-09-17,Barley,Grains,3187,0.73
1804243681,2023-09-17,Blueberries,Fruits,9854,4.81
1804243682,2023-09-17,Beef,Livestock,19929,8.14
1804243683,2023-09-17,Rye,Grains,13184,0.96
1804243684,2023-09-17,Yogurt,Dairy,16057,3.0
1804243685,2023-09-17,Carrots,Vegetables,3765,1.0
1804243686,2023-09-17,Yogurt,Dairy,5834,3.35
1804243687,2023-09-17,Yogurt,Dairy,18802,2.55
1804243688,2023-09-17,Beef,Livestock,15929,10.36
1804243689,2023-09-18,Peaches,Fruits,29201,3.48
1804243690,2023-09-18,Oats,Grains,11541,0.88
1804243691,2023-09-18,Grapes,Fruits,10803,4.03
1804243692,2023-09-18,Chicken,Livestock,14471,2.46
1804243693,2023-09-18,Corn,Grains,29326,0.54
1804243694,2023-09-18,Peppers,Vegetables,17918,2.36
1804243695,2023-09-18,Carrots,Vegetables,9777,1.36
1804243696,2023-09-19,Wheat,Grains,16919,0.58
1804243697,2023-09-19,Beef,Livestock,7437,10.21
1804243698,2023-09-19,Strawberries,Fruits,13830,5.78
1804243699,2023-09-19,Beef,Livestock,4355,9.08
1804243700,2023-09-19,Carrots,Vegetables,36084,1.4
1804243701,2023-09-19,Milk,Dairy,10502,1.24
1804243702,2023-09-19,Lettuce,Vegetables,18090,1.16
1804243703,2023-09-19,Chicken,Livestock,4973,3.24
1804243704,2023-09-19,Peaches,Fruits,16645,3.46
1804243705,2023-09-19,Peaches,Fruits,5311,4.17
1804243706,2023-09-19,Grapes,Fruits,1471,3.4
1804243707,2023-09-19,Rice,Grains,35481,1.17
1804243708,2023-09-19,Oranges,Fruits,34638,2.66
1804243709,2023-09-19,Peaches,Fruits,22206,3.61
1804243710,2023-09-19,Tomatoes,Vegetables,3910,2.11
1804243711,2023-09-20,Chicken,Livestock,5743,3.43
1804243712,2023-09-20,Rye,Grains,2480,0.89
1804243713,2023-09-20,Strawberries,Fruits,40862,4.1
1804243714,2023-09-20,Cheese,Dairy,16783,6.9
1804243715,2023-09-20,Grapes,Fruits,15697,3.75
1804243716,2023-09-20,Rice,Grains,751,0.91
1804243717,2023-09-20,Corn,Grains,20449,0.65
1804243718,2023-09-20,Peppers,Vegetables,572,2.02
1804243719,2023-09-20,Pork,Livestock,3594,7.12
1804243720,2023-09-20,Barley,Grains,206,0.71
1804243721,2023-09-20,Potatoes,Vegetables,5311,0.92
1804243722,2023-09-20,Wheat,Grains,11816,0.51
1804243723,2023-09-20,Lettuce,Vegetables,11882,1.1
1804243724,2023-09-20,Chicken,Livestock,1274,2.46
1804243725,2023-09-20,Apples,Fruits,8533,3.04
1804243726,2023-09-20,Chicken,Livestock,23000,3.14
1804243727,2023-09-20,Rice,Grains,4322,1.13
1804243728,2023-09-21,Grapes,Fruits,6749,4.19
1804243729,2023-09-21,Cheese,Dairy,1539,8.6
1804243730,2023-09-21,Oranges,Fruits,33572,3.15
1804243731,2023-09-21,Oats,Grains,183,0.66
1804243732,2023-09-21,Corn,Grains,16993,0.67
1804243733,2023-09-21,Pork,Livestock,924,6.74
1804243734,2023-09-21,Butter,Dairy,1950,4.9
1804243735,2023-09-21,Milk,Dairy,14741,1.2
1804243736,2023-09-21,Lamb,Livestock,25050,10.7
1804243737,2023-09-21,Yogurt,Dairy,1493,2.8
1804243738,2023-09-22,Onions,Vegetables,1476,1.14
1804243739,2023-09-22,Beef,Livestock,11345,9.8
1804243740,2023-09-22,Potatoes,Vegetables,28537,0.85
1804243741,2023-09-22,Cheese,Dairy,4686,8.99
1804243742,2023-09-22,Milk,Dairy,19082,1.3
1804243743,2023-09-23,Blueberries,Fruits,11979,5.93
1804243744,2023-09-23,Yogurt,Dairy,20513,2.72
1804243745,2023-09-23,Oats,Grains,4870,0.84
1804243746,2023-09-23,Yogurt,Dairy,3440,2.68
1804243747,2023-09-23,Lamb,Livestock,9191,11.36
1804243748,2023-09-23,Pork,Livestock,4952,8.24
1804243749,2023-09-23,Corn,Grains,7930,0.62
1804243750,2023-09-23,Onions,Vegetables,160,0.99
1804243751,2023-09-23,Wheat,Grains,21761,0.43
